LATITUDE VIRA2 0-49 VIRA1 50-100 0 DEG VIRA2 102-148 12:00 (Noon) Seiff1983 FPMills 09/18/2014 
%ALT(km) %TEMP_VIRA2_day (K) %TEMP_20-90_Ls (K) %TEMP_270-310_Ls (K) %PRE_VIRA2_day (mbar) %PRE_20-90_Ls (mbar) %PRE_270-310_Ls (mbar)
      110.000       177.000       177.000       177.000    0.00191500    0.00191500    0.00191500 
      112.000       179.000       179.000       179.000    0.00116000    0.00116000    0.00116000 
      116.000       184.000       184.000       184.000   0.000441000   0.000441000   0.000441000 
      120.000       190.000       190.000       190.000   0.000173000   0.000173000   0.000173000 
      124.000       196.000       196.000       196.000   7.00000e-05   7.00000e-05   7.00000e-05 
      128.000       204.000       204.000       204.000   2.95000e-05   2.95000e-05   2.95000e-05 
      132.000       212.000       212.000       212.000   1.31000e-05   1.31000e-05   1.31000e-05 
      136.000       220.000       220.000       220.000   6.07000e-06   6.07000e-06   6.07000e-06 
      140.000       230.000       230.000       230.000   2.98000e-06   2.98000e-06   2.98000e-06 
      144.000       240.000       240.000       240.000   1.55000e-06   1.55000e-06   1.55000e-06 
      148.000       250.000       250.000       250.000   8.51000e-07   8.51000e-07   8.51000e-07 
