  92.0  0.1204E+00  0.2095E-31  0.5010E-37  0.290E+00  0.290E+00  0.2319E-01  0.0000E+00  0.0000E+00  0.930E-01  0.930E-01
  94.0  0.1309E+00  0.2082E-31  0.4357E-37  0.455E+00  0.455E+00  0.2663E-01  0.0000E+00  0.0000E+00  0.149E+00  0.149E+00
  96.0  0.1405E+00  0.2075E-31  0.3875E-37  0.714E+00  0.714E+00  0.2979E-01  0.0000E+00  0.0000E+00  0.236E+00  0.236E+00
  98.0  0.1490E+00  0.2070E-31  0.3516E-37  0.110E+01  0.110E+01  0.3264E-01  0.0000E+00  0.0000E+00  0.371E+00  0.371E+00
 100.0  0.1562E+00  0.2068E-31  0.3251E-37  0.165E+01  0.165E+01  0.3515E-01  0.0000E+00  0.0000E+00  0.575E+00  0.575E+00
 102.0  0.1623E+00  0.2067E-31  0.3051E-37  0.244E+01  0.244E+01  0.3737E-01  0.0000E+00  0.0000E+00  0.890E+00  0.890E+00
 104.0  0.1676E+00  0.2066E-31  0.2891E-37  0.362E+01  0.362E+01  0.3941E-01  0.0000E+00  0.0000E+00  0.138E+01  0.138E+01
 106.0  0.1723E+00  0.2065E-31  0.2763E-37  0.499E+01  0.499E+01  0.4124E-01  0.0000E+00  0.0000E+00  0.196E+01  0.196E+01
 108.0  0.1763E+00  0.2065E-31  0.2660E-37  0.755E+01  0.755E+01  0.4282E-01  0.0000E+00  0.0000E+00  0.300E+01  0.300E+01
 110.0  0.1796E+00  0.2065E-31  0.2578E-37  0.108E+02  0.108E+02  0.4416E-01  0.0000E+00  0.0000E+00  0.430E+01  0.430E+01
 112.0  0.1824E+00  0.2065E-31  0.2512E-37  0.167E+02  0.167E+02  0.4527E-01  0.0000E+00  0.0000E+00  0.659E+01  0.659E+01
 116.0  0.1878E+00  0.2065E-31  0.2394E-37  0.366E+02  0.366E+02  0.4714E-01  0.0000E+00  0.0000E+00  0.128E+02  0.128E+02
 120.0  0.1926E+00  0.2065E-31  0.2297E-37  0.116E+03  0.116E+03  0.4864E-01  0.0000E+00  0.0000E+00  0.363E+02  0.363E+02
 124.0  0.1949E+00  0.2065E-31  0.2252E-37  0.232E+03  0.232E+03  0.4990E-01  0.0000E+00  0.0000E+00  0.127E+03  0.127E+03
 128.0  0.1955E+00  0.2065E-31  0.2239E-37  0.283E+03  0.283E+03  0.5043E-01  0.0000E+00  0.0000E+00  0.234E+03  0.234E+03
 132.0  0.1957E+00  0.2065E-31  0.2236E-37  0.297E+03  0.297E+03  0.5059E-01  0.0000E+00  0.0000E+00  0.281E+03  0.281E+03
 136.0  0.1957E+00  0.2065E-31  0.2235E-37  0.310E+03  0.310E+03  0.5064E-01  0.0000E+00  0.0000E+00  0.303E+03  0.303E+03
 140.0  0.1958E+00  0.2065E-31  0.2235E-37  0.339E+03  0.339E+03  0.5066E-01  0.0000E+00  0.0000E+00  0.337E+03  0.337E+03
 144.0  0.1958E+00  0.2065E-31  0.2235E-37  0.400E+03  0.400E+03  0.5067E-01  0.0000E+00  0.0000E+00  0.401E+03  0.401E+03
 148.0  0.1958E+00  0.2065E-31  0.2234E-37  0.479E+03  0.479E+03  0.5067E-01  0.0000E+00  0.0000E+00  0.490E+03  0.490E+03
